#      BLOCK:      ACTUAL_TE:           TE_AVE:             ERROR:
     17255               -0.68       -0.7615902637     0.0006937203512
     17256               -0.84       -0.7615948076     0.0006936950308
     17257               -0.76       -0.7615947152      0.000693654839
     17258               -0.84       -0.7615992583     0.0006936295233
     17259               -0.76       -0.7615991657     0.0006935893401
     17260               -0.76        -0.761599073     0.0006935491615
     17261               -0.76       -0.7615989804     0.0006935089876
     17262               -0.84       -0.7616035222     0.0006934836843
     17263               -0.92       -0.7616126977     0.0006935042104
     17264               -0.92       -0.7616218721     0.0006935247219
     17265               -0.84       -0.7616264118     0.0006934994105
     17266               -0.92       -0.7616355844     0.0006935199027
     17267               -0.92       -0.7616447559     0.0006935403802
     17268               -0.84       -0.7616492935     0.0006935150607
     17269               -0.76        -0.761649198     0.0006934749077
     17270               -0.76       -0.7616491025     0.0006934347594
     17271               -0.76        -0.761649007     0.0006933946158
     17272               -0.84       -0.7616535433     0.0006933693086
     17273               -0.76       -0.7616534476     0.0006933291734
     17274               -0.84       -0.7616579831      0.000693303871
     17275               -0.84       -0.7616625181     0.0006932785695
     17276               -0.76       -0.7616624219     0.0006932384466
     17277               -0.68       -0.7616576952     0.0006932144352
     17278                -0.6       -0.7616483389     0.0006932374516
     17279               -0.68       -0.7616436136     0.0006932134356
     17280               -0.68       -0.7616388889     0.0006931894202
     17281               -0.76       -0.7616387941     0.0006931493139
     17282               -0.68       -0.7616340701     0.0006931253027
     17283               -0.68       -0.7616293468      0.000693101292
     17284               -0.68       -0.7616246239     0.0006930772818
     17285               -0.76       -0.7616245299     0.0006930371912
     17286               -0.84        -0.761629064     0.0006930119301
     17287               -0.92       -0.7616382253     0.0006930323926
     17288               -0.92       -0.7616473855     0.0006930528404
     17289               -0.92       -0.7616565446     0.0006930732736
     17290               -0.84       -0.7616610758     0.0006930479999
     17291               -0.76       -0.7616609797     0.0006930079252
     17292               -0.76       -0.7616608836      0.000692967855
     17293               -0.76       -0.7616607876     0.0006929277895
     17294               -0.68       -0.7616560657     0.0006929038104
     17295               -0.68       -0.7616513443     0.0006928798318
     17296               -0.84       -0.7616558742     0.0006928545791
     17297               -0.84       -0.7616604035     0.0006928293273
     17298               -0.76       -0.7616603076     0.0006927892814
     17299               -0.68        -0.761655587     0.0006927653156
     17300               -0.76       -0.7616554913      0.000692725278
     17301               -0.68       -0.7616507716     0.0006927013164
     17302               -0.68       -0.7616460525     0.0006926773553
     17303               -0.68       -0.7616413339     0.0006926533948
     17304                -0.6       -0.7616319926     0.0006926763526
     17305               -0.68       -0.7616272754     0.0006926523875
     17306               -0.68       -0.7616225587      0.000692628423
     17307               -0.68       -0.7616178425      0.000692604459
     17308               -0.68       -0.7616131269     0.0006925804956
     17309               -0.76       -0.7616130337     0.0006925404891
     17310               -0.76       -0.7616129405     0.0006925004873
     17311               -0.76       -0.7616128473       0.00069246049
     17312               -0.68       -0.7616081331     0.0006924365381
     17313               -0.76       -0.7616080402     0.0006923965492
     17314               -0.76       -0.7616079473     0.0006923565648
     17315               -0.76       -0.7616078545     0.0006923165851
     17316               -0.76       -0.7616077616       0.00069227661
     17317               -0.68        -0.761603049     0.0006922526733
     17318               -0.68        -0.761598337     0.0006922287371
     17319               -0.68       -0.7615936255     0.0006922048014
     17320               -0.76       -0.7615935335     0.0006921648419
     17321               -0.84       -0.7615980602     0.0006921396826
     17322               -0.76       -0.7615979679     0.0006920997315
     17323               -0.76       -0.7615978757      0.000692059785
     17324               -0.76       -0.7615977834     0.0006920198431
     17325               -0.76       -0.7615976912     0.0006919799058
